env,model,variant,budget,window,h,channel,value,evalset
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,29,2,0.01284,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,29,3,-0.02028,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,30,0,-0.04503,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,30,1,0.18346,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,30,2,0.01344,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,30,3,-0.31725,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,31,0,-0.04156,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,31,1,0.05078,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,31,2,0.00984,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,31,3,-0.06039,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,32,0,-0.04001,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,32,1,0.22727,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,32,2,0.01063,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,32,3,-0.24186,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,33,0,-0.02994,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,33,1,0.00983,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,33,2,0.00518,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,33,3,0.08018,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,34,0,-0.02935,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,34,1,-0.21672,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,34,2,0.00546,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,34,3,0.40589,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,35,0,-0.04206,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,35,1,0.02423,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,35,2,0.01444,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,35,3,0.15092,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,36,0,-0.03943,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,36,1,0.11621,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,36,2,0.01487,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,36,3,-0.11044,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,37,0,-0.03515,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,37,1,-0.08462,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,37,2,0.00985,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,37,3,0.10782,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,38,0,-0.03467,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,38,1,0.13687,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,38,2,0.01044,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,38,3,-0.2156,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,39,0,-0.02854,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,39,1,0.22185,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,39,2,0.00694,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,39,3,-0.32858,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,40,0,-0.01982,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,40,1,0.10827,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,40,2,-0.00241,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,40,3,-0.08376,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,41,0,-0.01138,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,41,1,0.03794,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,41,2,-0.00432,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,41,3,0.01947,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,42,0,-0.00967,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,42,1,-0.08392,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,42,2,-0.00648,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,42,3,0.22487,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,43,0,-0.01884,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,43,1,-0.28047,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,43,2,-0.00377,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,43,3,0.49567,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,44,0,-0.02711,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,44,1,-0.11837,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,44,2,0.00631,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,44,3,0.17658,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,45,0,-0.03013,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,45,1,0.10333,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,45,2,0.00994,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,45,3,-0.11655,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,46,0,-0.02171,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,46,1,0.00544,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,46,2,0.00274,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,46,3,0.04191,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,47,0,-0.02138,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,47,1,0.1705,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,47,2,0.00449,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,47,3,-0.26223,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,48,0,-0.01935,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,48,1,0.03061,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,48,2,0.00073,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,48,3,0.0345,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,49,0,-0.02957,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,49,1,0.16923,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,49,2,0.00376,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,49,3,-0.14956,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,50,0,-0.0266,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,50,1,0.00052,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,50,2,-7e-05,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,0,50,3,0.11598,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,1,0,-0.00795,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,1,1,-0.13789,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,1,2,0.00894,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,1,3,0.16974,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,2,0,-0.0104,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,2,1,0.04058,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,2,2,0.01203,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,2,3,-0.08221,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,3,0,-0.01018,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,3,1,0.06759,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,3,2,0.01152,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,3,3,-0.233,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,4,0,-0.00762,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,4,1,0.08062,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,4,2,0.00822,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,4,3,-0.14981,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,5,0,-0.00692,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,5,1,-0.12611,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,5,2,0.0047,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,5,3,0.14796,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,6,0,-0.00986,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,6,1,0.11756,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,6,2,0.00835,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,6,3,-0.19858,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,7,0,-0.00834,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,7,1,0.22753,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,7,2,0.00469,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,7,3,-0.39683,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,8,0,-0.00287,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,8,1,0.15761,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,8,2,-0.00561,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,8,3,-0.27549,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,9,0,-0.0009,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,9,1,-0.03105,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,9,2,-0.00723,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,9,3,0.06692,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,10,0,-0.00179,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,10,1,-0.11499,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,10,2,-0.00559,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,10,3,0.20006,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,11,0,-0.00699,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,11,1,-0.07377,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,11,2,0.00074,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,11,3,0.13613,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,12,0,-0.00805,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,12,1,0.09732,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,12,2,0.00635,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,12,3,-0.08057,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,13,0,-0.00767,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,13,1,0.20483,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,13,2,0.00755,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,13,3,-0.26112,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,14,0,-0.00395,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,14,1,0.05172,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,14,2,0.00493,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,14,3,-0.07741,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,15,0,-0.00397,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,15,1,0.00043,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,15,2,0.00329,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,15,3,-0.07954,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,16,0,-0.0009,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,16,1,-0.0087,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,16,2,0.00198,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,16,3,0.02271,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,17,0,-0.00314,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,17,1,0.06212,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,17,2,0.00249,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,17,3,-0.08891,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,18,0,-0.00118,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,18,1,-0.011,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,18,2,-0.00107,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,18,3,0.01142,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,19,0,-0.00171,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,19,1,-0.17259,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,19,2,0.00357,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,19,3,0.29839,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,20,0,-0.00462,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,20,1,0.02165,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,20,2,0.00977,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,20,3,-0.02414,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,21,0,-0.00361,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,21,1,-0.15693,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,21,2,0.00982,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,21,3,0.22997,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,22,0,-0.00508,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,22,1,0.04817,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,22,2,0.01415,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,22,3,-0.05721,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,23,0,-0.00474,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,23,1,-0.12051,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,23,2,0.01305,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,23,3,0.21958,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,24,0,-0.00736,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,24,1,0.08904,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,24,2,0.01777,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,24,3,-0.10594,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,25,0,-0.00486,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,25,1,0.14847,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,25,2,0.01512,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,25,3,-0.18334,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,26,0,-0.00129,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,26,1,0.04894,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,26,2,0.01069,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,26,3,-0.05403,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,27,0,-0.00476,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,27,1,0.07046,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,27,2,0.01234,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,27,3,-0.13212,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,28,0,-0.00095,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,28,1,-0.03151,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,28,2,0.00762,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,28,3,0.08999,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,29,0,0.0003,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,29,1,-0.13592,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,29,2,0.00573,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,29,3,0.15255,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,30,0,-0.00611,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,30,1,0.06702,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,30,2,0.01345,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,30,3,-0.1073,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,31,0,-0.00465,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,31,1,0.1907,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,31,2,0.01265,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,31,3,-0.3459,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,32,0,0.00032,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,32,1,0.16328,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,32,2,0.00643,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,32,3,-0.18813,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,33,0,0.00147,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,33,1,-0.09974,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,33,2,0.00656,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,33,3,0.17072,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,34,0,-0.00094,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,34,1,0.06886,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,34,2,0.01017,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,34,3,-0.01718,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,35,0,0.00411,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,35,1,0.2449,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,35,2,0.00445,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,35,3,-0.31905,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,36,0,0.01115,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,36,1,0.11536,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,36,2,-0.00305,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,36,3,-0.08976,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,37,0,0.01187,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,37,1,-0.09488,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,37,2,-0.00549,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,37,3,0.09737,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,38,0,0.00105,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,38,1,0.12592,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,38,2,0.00486,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,38,3,-0.13777,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,39,0,0.00359,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,39,1,0.19541,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,39,2,0.00325,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,39,3,-0.32302,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,40,0,0.01066,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,40,1,0.16638,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,40,2,-0.00179,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,40,3,-0.16307,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,41,0,0.00691,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,41,1,-0.10494,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,41,2,-0.004,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,41,3,0.20609,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,42,0,0.00467,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,42,1,0.04412,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,42,2,0.00113,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,42,3,-0.01271,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,43,0,0.0091,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,43,1,-0.15302,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,43,2,-0.00061,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,43,3,0.29469,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,44,0,0.00657,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,44,1,0.05177,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,44,2,0.0082,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,44,3,-0.01447,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,45,0,0.0065,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,45,1,0.24484,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,45,2,0.00946,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,45,3,-0.25828,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,46,0,0.00845,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,46,1,0.03363,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,46,2,0.00408,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,46,3,-0.04546,32w@8142h50
CartPole-v1,Chronos-2 S,Chronos-2 S level r=6,64,1,47,0,0.01136,32w@8142h50
