env,model,variant,budget,window,h,channel,value,evalset
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,47,1,-0.84848,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,47,2,0.00774,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,47,3,0.51899,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,47,4,-0.30666,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,47,5,-4.46469,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,0,0.27325,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,1,-0.85246,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,2,0.24455,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,3,0.42342,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,4,0.82826,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,48,5,-6.35899,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,0,0.15795,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,1,-0.72313,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,2,0.42156,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,3,-0.11724,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,4,1.72933,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,49,5,-6.65731,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,0,0.30028,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,1,-0.44864,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,2,0.3957,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,3,-0.18316,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,4,2.51972,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,1,50,5,-7.07671,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,0,0.97031,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,1,-0.26326,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,2,-0.95785,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,3,-0.84707,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,4,-0.32832,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,1,5,4.90527,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,0,0.83694,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,1,-0.23384,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,2,-0.89065,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,3,-0.85631,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,4,-0.44288,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,2,5,4.98845,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,0,0.706,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,1,-0.27359,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,2,-0.63741,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,3,-0.50308,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,4,-0.67184,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,3,5,5.03734,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,0,0.63904,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,1,-0.24774,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,2,-0.1291,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,3,-0.36871,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,4,-0.86346,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,4,5,5.10495,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,0,0.70631,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,1,-0.20617,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,2,0.31742,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,3,-0.25809,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,4,-1.00084,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,5,5,5.26714,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,0,0.82283,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,1,-0.17184,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,2,0.27597,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,3,-0.30679,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,4,-0.92454,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,6,5,5.1053,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,0,0.8932,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,1,-0.10109,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,2,0.29615,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,3,-0.20187,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,4,-0.90148,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,7,5,5.26249,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,0,0.86347,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,1,-0.06171,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,2,0.33114,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,3,0.00497,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,4,-0.73399,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,8,5,4.98103,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,0,0.78802,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,1,0.00355,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,2,0.28506,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,3,0.02216,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,4,-0.67454,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,9,5,4.47682,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,0,0.76084,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,1,0.15377,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,2,0.30064,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,3,0.02808,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,4,-0.74203,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,10,5,4.44562,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,0,0.81919,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,1,0.22412,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,2,0.45413,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,3,0.08876,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,4,-1.00177,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,11,5,5.00627,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,0,0.82271,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,1,0.29652,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,2,0.54092,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,3,0.04256,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,4,-1.13751,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,12,5,4.89214,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,0,0.78988,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,1,0.31887,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,2,0.53471,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,3,0.03677,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,4,-1.60621,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,13,5,5.7059,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,0,0.76434,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,1,0.28067,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,2,0.57525,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,3,-0.11984,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,4,-1.85122,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,14,5,5.58414,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,0,0.87389,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,1,0.11805,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,2,0.59019,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,3,-0.18841,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,4,-2.50012,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,15,5,6.5516,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,0,0.8739,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,1,-0.19122,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,2,0.64138,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,3,-0.24079,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,4,-2.54974,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,16,5,6.54834,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,0,0.73257,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,1,-0.4935,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,2,0.66336,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,3,-0.0298,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,4,-2.72045,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,17,5,7.14318,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,0,0.64024,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,1,-0.62545,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,2,0.70124,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,3,0.07112,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,4,-2.58145,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,18,5,7.37462,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,0,0.64652,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,1,-0.56684,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,2,0.74167,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,3,-0.13397,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,4,-2.11843,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,19,5,7.26008,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,0,0.72481,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,1,-0.48555,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,2,0.74996,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,3,-0.17398,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,4,-1.7365,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,20,5,7.46639,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,0,0.78109,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,1,-0.28141,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,2,0.70551,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,3,-0.08182,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,4,-1.41941,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,21,5,7.74336,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,0,0.73522,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,1,0.17043,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,2,0.57436,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,3,-0.00148,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,4,-1.16851,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,22,5,7.56815,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,0,0.69402,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,1,0.3339,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,2,0.48402,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,3,0.00956,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,4,-1.53777,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,23,5,8.44344,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,0,0.73814,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,1,0.34354,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,2,0.36094,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,3,-0.01104,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,4,-1.87005,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,24,5,9.15642,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,0,0.85115,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,1,0.19057,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,2,0.13182,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,3,-0.17502,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,4,-2.21532,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,25,5,9.94548,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,0,0.92765,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,1,0.08442,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,2,0.05646,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,3,-0.43991,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,4,-2.1824,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,26,5,10.15627,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,0,0.95796,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,1,-0.01447,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,2,0.09958,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,3,-0.44094,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,4,-2.18171,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,27,5,10.50708,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,0,0.88858,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,1,-0.03964,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,2,0.15741,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,3,-0.42276,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,4,-2.56919,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,28,5,11.90402,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,0,0.75475,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,1,-0.04588,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,2,0.14821,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,3,-0.20997,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,4,-2.97696,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,29,5,12.89525,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,0,0.70707,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,1,-0.03609,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,2,0.16747,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,3,-0.13808,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,4,-3.46727,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,30,5,13.87341,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,0,0.69364,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,1,-0.1268,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,2,0.0863,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,3,-0.1178,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,4,-3.93406,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,31,5,14.71038,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,0,0.71617,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,1,-0.234,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,2,-0.00424,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,3,-0.13807,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,4,-3.86477,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,32,5,14.20217,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,0,0.82577,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,1,-0.23198,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,2,-0.00745,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,3,0.06611,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,4,-4.02071,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,33,5,14.6266,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,0,0.88286,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,1,-0.2053,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,2,0.04148,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,3,0.01218,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,4,-3.80287,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,34,5,14.56393,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,0,0.88389,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,1,-0.02153,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,2,0.29586,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,3,-0.15359,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,4,-3.85145,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,35,5,15.13828,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,0,0.77836,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,1,0.08087,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,2,0.36261,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,3,-0.16989,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,4,-4.1162,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,36,5,16.15591,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,0,0.63809,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,1,0.17611,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,2,0.36024,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,3,-0.10366,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,4,-4.0815,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,37,5,16.06827,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,0,0.74209,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,1,0.32746,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,2,0.4148,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,3,-0.2627,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,4,-4.20906,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,38,5,16.50442,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,0,0.86101,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,1,0.39766,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,2,0.36113,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,3,-0.30315,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,4,-4.23075,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,39,5,16.44506,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,40,0,0.91658,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,40,1,0.40065,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,40,2,0.29289,32w@4030h50
Acrobot-v1,Chronos-2 L,Chronos-2 L diff r=6,64,2,40,3,-0.14158,32w@4030h50
