,load_h6,load_h12,load_h24,load_sum6,load_sum12,load_sum24,solar_h6,solar_h12,solar_h24,solar_sum6,solar_sum12,solar_sum24,price_h6,price_h12,price_h24,temperature_h6,temperature_h12,temperature_h24,humidity_h6,humidity_h12,humidity_h24,diffuse_h6,diffuse_h12,diffuse_h24,direct_h6,direct_h12,direct_h24
587,0.9337116,1.1702307,2.0051382,6.883992,15.126012,28.060757,0.74361515,0.035794497,2.6854036,12.419102,12.702164,21.146902,0.5323922,0.22150424,0.2215412,21.442173,19.772179,22.500944,68.415146,81.22649,68.19885,374.34415,12.674072,841.35205,446.47144,11.552078,740.60266
588,1.3022647,1.1215855,2.0530066,6.613417,14.872728,28.757145,0.14151716,0.023878574,2.8795333,9.774195,9.854351,20.997177,0.535902,0.22149847,0.22133237,20.80274,19.568905,22.615835,70.46588,79.37491,66.85576,144.01808,8.89566,915.1467,144.36812,10.055389,778.42236
589,1.1775,0.95531553,1.3919474,5.577405,13.277541,27.497486,0.0022888184,0.01989919,2.8442574,7.05931,7.0803795,20.869669,0.534781,0.22145712,0.22132854,20.38692,19.644058,22.728016,71.55054,78.633736,65.13245,5.8974304,5.823883,906.3443,11.701431,9.265793,776.42554
590,1.5789086,0.9170807,1.3421117,6.551598,13.571546,28.430586,-0.005924344,0.01846093,2.5582678,4.4419694,4.4949284,20.689142,0.531373,0.2225887,0.22168057,20.065243,19.42893,22.447933,76.581024,81.27396,66.882065,0.7579651,4.644104,834.1416,3.567749,8.655212,755.4973
591,1.4515823,0.7823729,1.0859323,7.587704,13.820685,28.549227,0.0019466281,0.01926881,2.0948753,2.4080634,2.47134,20.821815,0.22085418,0.22275236,0.2212868,20.2279,19.489532,22.28421,76.966354,81.14435,67.43889,0.95602417,5.2684326,712.9663,3.8328857,5.194092,710.562
592,1.4134197,0.8444408,1.0698502,7.884552,13.584738,28.805138,0.016465724,0.0067768693,1.4649885,1.0157429,1.0856581,20.927635,0.21940212,0.22192518,0.53528416,19.950897,19.240208,21.654348,79.76162,82.535095,69.108444,3.7363586,0.8200073,543.50134,2.100769,4.1979065,574.43207
593,1.1777499,0.80103445,1.0084252,7.8517456,13.128984,28.541422,0.008456588,-0.011649907,0.7595494,0.25419742,0.2595113,20.456226,0.21900167,0.22128463,0.5336829,19.66287,18.991776,20.756008,80.9754,82.922424,71.56121,2.7922058,1.2384338,348.13397,1.9628296,3.7379456,424.30475
594,1.1071098,0.7959667,1.1982834,8.310261,13.568349,30.081226,0.020490646,0.024949074,0.15331566,0.14757347,0.1925174,20.25646,0.21957055,0.22039571,0.5309073,19.49666,19.287977,19.98449,79.95645,82.615974,74.5838,6.0256653,8.540131,122.82648,2.7668762,15.161621,130.57582
595,0.93952185,0.7664046,1.0864308,6.6072536,11.848228,28.478636,0.020152807,0.32288837,0.020985305,0.14952415,0.529699,20.339506,0.21987471,0.22004081,0.5292005,19.679255,20.090496,19.552973,79.51269,78.91448,76.835365,4.6926575,114.35788,12.720306,3.9568787,166.76956,15.891571
596,0.98228055,0.8577844,1.4611514,7.436211,12.490255,29.655941,0.021833122,1.0300754,-8.285046e-06,0.18671668,1.6192691,20.459309,0.21901812,0.22065346,0.528328,19.713501,21.165073,19.392033,79.97017,75.68884,78.68648,7.9774475,300.6763,4.938019,3.4686127,334.35236,8.810745
597,0.8384035,1.104238,1.382659,6.0976863,11.398479,28.288177,0.021237493,1.7214305,-0.003336072,0.21011364,3.3313003,20.542902,0.21996117,0.2201193,0.22274913,19.444687,21.97908,19.253536,81.0381,71.12696,79.82593,8.5364685,521.5416,-0.7468872,4.1204834,519.21924,7.2822113
598,0.83485264,1.9079672,1.343883,5.5870523,11.783393,27.319483,0.01513201,2.2744017,0.011508226,0.24797565,5.6573668,20.517763,0.21978135,0.21997738,0.22160468,19.485508,22.473764,19.25288,80.14634,68.7284,80.43381,2.7792053,701.9337,0.81277466,5.131241,657.24805,6.4944916
599,0.8660731,2.0261948,1.3035421,6.219051,13.749274,29.056446,0.00013267994,2.6319559,0.008647978,0.30016786,8.323872,20.681395,0.21939623,0.219563,0.220784,19.317661,22.633854,19.140373,80.535355,66.96582,80.83395,0.15939331,841.8197,2.6891785,11.23526,726.07947,4.8724213
600,0.87988204,1.7463763,1.2902445,6.3875337,14.759148,30.124477,0.06923902,2.8148897,0.012796044,0.36835563,11.2847395,20.906042,0.21933657,0.21890545,0.22070858,19.71169,22.895998,18.994564,80.39879,65.721275,80.87514,20.191193,913.07086,2.39682,23.18364,765.176,5.510483
601,0.7898061,1.3346199,1.0577815,5.3138437,14.451271,29.778467,0.32528585,2.7976322,0.011369348,0.64357996,13.986078,20.976353,0.2199187,0.21948256,0.22148637,20.106611,22.701962,18.685097,80.07069,66.92121,82.36878,108.26042,909.85126,1.6932068,130.84723,766.3048,2.9437714
602,0.83193606,1.1720109,1.0375427,5.031556,14.488901,29.56324,1.0065184,2.5705519,0.014016092,1.5628287,16.475594,21.098938,0.22096334,0.21946491,0.22089405,21.02125,22.446642,18.538837,75.6467,67.38099,82.89924,290.77484,842.0415,4.504822,302.17352,751.7457,3.2951355
603,1.14295,1.0080653,0.9432528,5.7373815,14.816651,29.280933,1.6674321,2.1059194,0.01472497,3.181534,18.499556,21.140453,0.2208574,0.22144142,0.22071618,21.797806,22.07546,18.26402,72.21504,68.32354,84.113815,490.13403,718.8344,2.2320251,472.4345,708.32886,5.1400146
604,1.6569126,1.0529222,0.93101037,5.951889,14.154973,28.50497,2.2196074,1.4671826,0.009666383,5.4041424,19.91982,21.188805,0.22096914,0.5333046,0.22002874,22.280527,21.583628,18.276955,69.7967,69.90881,84.24272,692.09546,551.9018,2.630249,645.54846,637.09265,4.1848145
605,1.9461744,1.0266749,0.8923753,7.245311,14.738183,28.664097,2.6124225,0.74330634,0.00034850836,7.960946,20.57967,21.148235,0.22153705,0.5369561,0.21998784,22.568872,21.002861,18.293755,67.85693,72.02501,83.997955,833.43835,352.06458,5.733856,744.16376,436.3484,6.149887
606,1.8603952,1.2828147,0.87649,8.615102,16.14656,30.025545,2.7862334,0.17402369,0.049060345,10.734774,20.533371,20.979681,0.22079948,0.5249106,0.22015706,22.57871,20.140022,18.62647,67.21393,75.806435,83.7493,898.1269,139.6511,16.78064,765.6876,127.09175,15.20694
607,1.2532191,1.308497,0.80123824,8.511153,15.56736,28.818483,2.75145,0.008474648,0.29833138,13.129145,20.084435,20.911804,0.22077185,0.5220999,0.21974033,22.730904,19.781963,19.56432,66.00516,77.40401,79.682625,891.9713,20.96875,112.14731,761.771,24.741104,211.78577
608,1.095397,1.3262496,0.9158112,8.247083,14.90398,27.180689,2.4674737,0.0042356253,0.93134254,14.160498,18.413326,20.301062,0.22048743,0.52829444,0.2198608,22.90704,19.648424,20.695549,64.76939,79.1434,74.71076,822.12555,2.148468,296.69876,709.3695,15.78418,299.06696
609,0.9862051,1.1680217,1.0475607,7.9493217,14.327896,26.020485,1.8801601,0.014116704,1.5130489,13.692478,15.803343,18.89931,0.2212237,0.22175115,0.22013196,22.29626,19.37987,21.488234,68.14637,81.3014,72.05168,656.9738,4.1047974,471.39557,536.4872,8.712875,444.1764
610,1.0003494,1.3319823,2.0661166,9.327652,16.34595,28.83966,1.3706682,0.036600232,2.2075756,13.835943,14.760712,20.211395,0.52258873,0.22112975,0.22132337,22.497478,19.841158,22.521265,65.13121,79.80788,68.99072,461.2543,12.017395,631.45624,376.55182,7.4340363,583.051
611,1.0450047,1.3445151,2.4392571,8.520189,16.350056,30.27899,0.7127905,0.03637737,2.6650543,12.287157,12.565007,20.749393,0.5184293,0.22157443,0.22179252,21.683638,19.852798,22.733019,68.65343,80.328094,67.13401,304.71808,9.623108,764.0897,269.84937,8.335342,710.4321
612,1.2316842,1.4101099,2.1741688,7.3916106,15.8511095,30.868298,0.122544825,0.025014162,2.8865933,9.680269,9.7697315,20.69743,0.51390207,0.22146529,0.221138,20.697859,19.478367,22.537994,72.654564,80.70706,65.936264,99.51065,6.5440674,815.31995,53.441544,10.73967,731.3008
613,1.245576,1.098911,1.4074328,6.2531066,14.388096,29.42482,0.004947841,0.021725237,2.8735209,7.0401335,7.073007,20.777836,0.5160629,0.2216967,0.22108187,20.527426,19.47875,23.056189,73.88976,81.22441,63.63772,9.606873,6.4372864,867.487,13.160507,10.479141,736.8634
614,1.264448,0.9615194,1.2161031,5.939044,12.9580555,27.7249,-0.0033750534,0.0224002,2.6022596,4.486463,4.558156,20.815018,0.50436187,0.22259223,0.22045119,20.0211,19.05721,22.71484,76.757065,81.94402,64.62316,3.8200378,5.865967,766.71606,3.728012,7.4617004,704.11975
615,1.1881714,0.78189427,1.04147,6.5359,12.998342,27.649555,0.002691865,0.017558515,2.125413,2.4251518,2.489108,20.920315,0.22086069,0.22240318,0.22031122,19.904,18.794657,22.313398,78.04827,83.26726,65.95626,3.5966492,6.382599,661.22943,4.4984436,6.269577,685.197
616,1.1978958,0.8280308,1.112956,6.61421,12.517515,27.633995,0.012365162,0.0055114627,1.4920971,1.0176857,1.0757422,21.00304,0.21892145,0.22133297,0.4027709,19.659101,18.579302,21.61717,81.29771,84.50801,69.16526,4.950348,2.6247253,497.46982,1.9120789,4.241577,550.2393
617,1.1892385,0.76638454,1.1373062,6.9166822,12.371187,27.740135,0.009465873,-0.007502973,0.75549686,0.2802481,0.29870105,20.683525,0.21903598,0.22063841,0.3950597,19.491966,18.394709,20.654871,83.31723,86.052704,73.46329,3.0006714,2.5212708,336.5884,2.8329468,4.676422,411.61655
618,1.5743452,0.794501,1.7861023,8.811738,14.071341,30.791874,0.02407217,0.022843301,0.14350474,0.18037945,0.24641275,20.405107,0.21955904,0.22002412,0.39526838,19.97632,19.224554,20.515507,79.24715,82.848335,73.59199,8.88858,8.341003,109.0242,4.2237244,12.626633,115.33731
619,1.0602899,0.8007449,1.9226973,9.608103,14.630583,32.215126,0.023611963,0.29138535,0.036378443,0.17179543,0.52651423,20.59601,0.22019967,0.21967873,0.3940661,20.306332,20.555056,20.379793,78.37204,77.97718,74.373116,5.2485657,103.18915,15.420105,3.870575,135.58966,16.823029
620,0.93512076,0.8103388,2.078528,6.956227,11.716896,30.25154,0.024622262,0.98528254,0.0053042173,0.21779269,1.5751541,20.632391,0.2192976,0.2203965,0.38548166,20.122272,21.67867,20.207752,80.332695,73.78984,76.81572,7.3494873,282.10016,7.3211365,3.0147095,274.68637,9.299347
621,0.8292822,1.0035067,1.5835054,6.7533526,11.625887,30.42706,0.024654686,1.6831727,-0.0009624958,0.23791021,3.2140155,20.630417,0.22028984,0.22015734,0.22130433,19.981535,22.930244,20.206635,80.09798,69.07316,77.315636,8.000763,472.22412,0.591156,2.5555573,440.8166,6.2670135
622,0.794466,1.97381,1.4740067,5.871342,11.997618,29.802002,0.013503134,2.3000505,0.011504233,0.24749315,5.5756884,20.71987,0.2201467,0.22019029,0.221038,19.500526,23.02773,19.893827,83.18923,67.98483,79.55062,6.585205,642.36304,0.3819275,4.3522186,573.7777,5.621628
623,0.78960633,2.3230972,1.3708651,5.6899195,13.335236,30.197845,0.00093370676,2.6866233,0.014068127,0.28292906,8.248448,20.770731,0.21970108,0.21967943,0.22075412,19.461948,23.222507,19.76231,83.50069,67.23907,80.30825,5.4076843,780.9075,2.3284302,8.207962,682.8694,3.8553467
624,0.8110832,1.9884793,1.4106032,5.3130093,14.20874,30.742966,0.05882424,2.8686104,0.019472599,0.34817296,11.196775,20.941538,0.21944982,0.21911979,0.22060995,18.59059,22.459734,18.929237,84.12453,67.23667,81.4344,19.963928,857.4804,2.5419312,20.40712,726.266,4.6483
625,0.7252116,1.0877614,0.9785842,4.531044,13.80739,29.266071,0.2877071,2.8293242,0.014777958,0.5921762,13.858631,20.829178,0.21955965,0.21928322,0.22145808,20.497076,23.289156,19.287336,77.955376,65.15947,81.11981,99.23796,857.7532,1.708252,122.79158,733.8496,2.3482056
626,0.73832375,0.9843816,0.8326475,4.5135713,14.120554,29.371693,0.9250334,2.5807672,0.014098167,1.4651086,16.328804,20.933586,0.22037227,0.21873036,0.22094442,22.170893,23.614912,19.568434,72.37635,64.75893,81.18514,269.96368,782.05945,4.7511597,262.21936,723.1855,4.3803253
627,0.8522257,0.8317097,0.8327272,4.5818367,13.905645,29.166414,1.5935259,2.1010988,0.0146148205,3.0187685,18.403173,21.015265,0.22014537,0.22020212,0.22059739,23.001753,23.163565,19.471415,69.11347,65.91157,82.35208,428.9132,666.8263,4.4778137,385.85388,682.45636,5.8960724
628,2.0970716,0.9391451,0.8202239,6.0046988,14.282278,29.47117,2.2053363,1.4596694,0.009891272,5.20564,19.846497,21.10233,0.2198194,0.41564032,0.22052987,23.595064,22.750788,19.616379,67.394104,67.3742,83.05366,585.999,498.49146,3.681244,549.2024,603.9059,5.3223114
629,2.46101,0.981191,0.8382965,7.7673397,14.740851,29.970436,2.6471686,0.7326255,0.0038080812,7.7874007,20.531086,21.139782,0.2200925,0.41056216,0.22005644,23.498457,21.975094,19.293636,66.498634,70.05759,83.36036,735.99585,332.00244,5.803192,672.58905,402.81976,5.6679077
630,2.0288684,1.78388,0.8758306,9.203516,16.268366,30.589813,2.851987,0.16057962,0.052105904,10.617195,20.539167,21.063316,0.21953425,0.40125856,0.22026981,23.37031,21.162542,19.416136,65.73444,72.98563,83.00106,831.83563,121.647675,16.683533,717.08984,103.381744,17.124008
631,0.92047673,1.4806321,0.7945034,9.28373,16.211994,29.076904,2.7953246,0.028109133,0.24795616,12.812764,19.791405,20.59366,0.21964672,0.39649406,0.21991095,23.373047,20.56496,20.07209,66.58491,76.80676,80.77745,849.7026,22.139252,94.15071,759.6216,24.45227,218.9686
632,1.0494132,1.8521278,0.9370126,9.712845,18.122892,30.475363,2.5371392,0.0148515105,0.8527486,14.357354,18.708036,20.504974,0.2189776,0.40893942,0.22005999,22.850098,19.973598,20.81862,68.49261,78.96623,77.966156,790.5397,3.4509277,269.32294,720.0376,17.726624,317.72876
633,1.1881108,1.7021474,1.3598489,11.017971,21.402487,34.170757,2.076061,0.023552299,1.628446,15.17824,17.620438,20.905453,0.2196694,0.2202023,0.22038762,21.691408,19.33458,21.18768,71.25974,81.70231,75.811356,702.0063,6.2120056,483.17578,731.3318,17.654663,500.4842
634,1.1586378,1.4639267,2.7061853,10.496774,21.415222,35.169193,1.4400456,0.0408116,2.291835,14.401904,15.37772,20.907806,0.40221712,0.21950826,0.22147949,21.6339,19.483833,21.98067,71.68947,81.952354,72.254005,532.51764,12.296143,671.43774,660.7434,18.033798,670.73553
635,1.0431927,1.4760392,2.8547106,7.9596424,18.268492,33.51255,0.72630525,0.04352069,2.7314873,12.506301,12.810914,21.041904,0.397527,0.22044498,0.2219587,20.895073,19.353762,22.262106,73.26506,81.8211,69.25348,363.4148,12.023712,826.2469,440.1574,12.20224,740.598
636,1.7320795,1.4359412,2.5340514,7.687331,17.372469,33.66751,0.120715916,0.025980175,2.9194846,9.825911,9.918868,20.880844,0.39928895,0.22039431,0.2210505,20.335096,19.243652,22.437828,76.59289,81.93028,68.011,146.22798,8.661072,896.7636,150.40286,11.142578,761.12524
637,1.3872249,0.96143305,1.1935512,6.30081,14.471172,30.689142,0.0038222075,0.02041775,2.8746114,7.046064,7.0741735,20.722858,0.39846674,0.22063127,0.2215591,20.07551,19.259842,22.656271,77.517624,82.29362,66.0273,7.678009,4.514862,897.1483,13.616013,10.027115,768.0109
638,1.638467,0.84816396,1.233418,7.1797967,14.416454,30.475012,-0.0029795766,0.018734455,2.6099162,4.485461,4.54842,20.71445,0.38798183,0.22096926,0.2202769,19.739756,18.994932,22.454817,80.34708,83.98821,66.88623,-0.4538269,3.2925415,833.0792,6.435791,9.867844,766.6695
639,1.6653539,0.82386017,1.1979864,9.524212,16.394707,32.944153,0.007868767,0.01893115,2.1253064,2.4053035,2.4960759,20.734995,0.21943651,0.2210936,0.21987742,19.389896,18.643208,22.012976,81.2202,84.75119,68.268524,0.032440186,3.414215,707.2444,3.7362366,5.8780823,730.53467
640,1.4581821,0.8281273,1.2924676,9.874592,16.229088,33.68632,0.02216369,0.01397258,1.4924569,1.0218222,1.1319795,20.883179,0.21813703,0.22025391,0.4084567,19.320665,18.371458,21.474457,81.80384,85.133,69.991585,2.0793457,-0.37225342,551.472,4.1154785,4.2774963,662.7947
641,1.368798,0.7732881,1.3329393,8.997214,14.519825,32.233974,0.0093358755,-0.003982544,0.7508406,0.2470575,0.27932143,20.305988,0.21901521,0.22052577,0.40425533,19.19783,18.281858,20.700315,82.84315,85.42545,73.843475,1.7369995,-0.09817505,339.98993,2.4950562,5.5653687,443.60782
642,1.4216592,0.76821065,1.8709788,7.9839325,12.744527,31.640654,0.020926476,0.016585112,0.14215142,0.16336423,0.215029,20.076998,0.2194275,0.22015327,0.4017838,18.957613,18.575457,19.968596,82.822205,85.11279,76.12126,6.3039246,7.5179443,123.634186,5.4450684,26.685593,120.139435
643,0.87709105,0.7593115,1.6438118,6.949293,11.642579,30.381002,0.019476831,0.23515624,0.027071357,0.14632076,0.4109072,20.221443,0.2196229,0.21980399,0.3989231,18.488884,18.961071,19.222069,83.828285,83.42927,78.91978,3.4259644,109.579025,11.351196,6.1435547,225.01903,15.536163
644,0.77097213,0.8309412,1.5708826,5.6515017,10.161867,29.386591,0.024766028,0.89639366,0.0036247373,0.1984989,1.393239,20.31971,0.21972215,0.22019601,0.3926455,18.403488,19.896032,18.989752,84.46618,79.759575,80.76074,7.1845703,287.86703,5.3624573,5.22876,331.0939,11.685074
645,0.8168758,1.470274,1.4395232,6.346114,11.799332,32.201286,0.024624646,1.653824,-0.0011198521,0.23696643,3.0560899,20.513395,0.22004981,0.22010438,0.22033377,17.915041,20.647718,18.839659,85.92115,75.6234,82.27118,6.8520203,499.7635,-1.03656,6.705002,512.1489,7.0893707
646,0.7799351,2.7291684,1.24865,5.6248827,12.943323,31.690853,0.012783587,2.2920022,0.011651456,0.2402162,5.356159,20.446499,0.22006808,0.22027187,0.22034079,17.777248,21.213076,18.714827,86.40318,73.223564,82.94367,0.31781006,679.22107,-0.016815186,6.1553497,681.4602,5.3964996
647,0.80579406,2.9204803,1.4718251,5.7994933,15.571657,32.91165,0.0035027266,2.6978312,0.016317308,0.26593512,8.024591,20.524889,0.21925192,0.2194564,0.2198858,17.650084,21.606604,18.562815,87.20342,71.33237,84.41174,0.19732666,819.1268,2.3684998,14.256485,738.767,4.044632
648,0.8374192,2.5932226,1.7379233,5.442079,16.857536,33.535393,0.04663992,2.866456,0.0183537,0.34367436,10.961999,20.600702,0.2191337,0.21891646,0.21948823,18.260897,22.135357,18.524614,85.60018,69.23842,83.96602,17.640106,887.0899,2.587616,27.52658,766.36597,5.5418243
649,0.7515004,1.472607,1.0412626,4.6074047,16.318396,32.287266,0.2365185,2.839284,0.011683822,0.5393685,13.7473,20.73602,0.219717,0.2194084,0.22050583,18.837454,22.1418,18.287548,83.01771,68.37749,83.94872,98.07866,902.33514,1.9081726,202.64676,778.69037,4.339798
650,0.76048326,1.1886612,0.93348724,4.5769544,16.264393,31.639355,0.880208,2.6035638,0.015805125,1.3546267,16.374102,20.998209,0.22046971,0.21893314,0.22024213,19.874405,22.045954,18.216429,79.85823,68.71709,84.59929,270.74774,831.83826,4.2390747,294.78683,770.1804,4.762924
651,1.0979661,1.0407684,0.8866135,4.8597064,16.381912,31.889624,1.6155899,2.1460688,0.01003468,2.9277081,18.53292,21.174774,0.22065987,0.21981704,0.2199592,20.729548,21.67022,17.985346,76.49521,69.970665,85.64726,476.25598,712.3225,1.5480957,495.7334,732.9153,6.3793945
652,2.6431227,1.0984262,0.8104704,6.7853417,16.944637,32.80602,2.259739,1.4733269,0.011765242,5.2174854,19.964533,21.197906,0.22031745,0.40166584,0.21984598,21.375376,21.050203,17.892467,73.11853,71.783104,85.511925,671.48596,543.786,2.1669006,662.78796,652.1913,6.0289
653,2.9472928,0.9738815,0.8474139,9.036194,16.790447,32.33552,2.6663084,0.72646254,0.007986784,7.772945,20.485567,21.047873,0.22048047,0.39993402,0.21972194,21.92845,20.504435,17.955132,71.04922,74.51019,85.79171,812.43854,345.8091,3.4847107,747.29956,443.84595,6.7075806
654,2.4522078,1.583489,0.8435818,10.900099,18.545301,33.54087,2.846629,0.1661393,0.036852837,10.616984,20.559114,21.02721,0.21965979,0.40010953,0.21987566,21.903671,19.453241,18.137913,70.18305,78.12631,85.62476,884.7426,133.50653,14.03772,761.35547,122.57524,16.144608
655,1.3735781,1.4873044,0.8591793,12.051267,19.582499,34.096268,2.811964,0.013078511,0.25432414,13.288041,20.35262,21.11965,0.21938375,0.39965692,0.219291,21.430262,18.53993,18.723818,72.50858,82.8571,85.25024,879.00665,18.624756,91.09355,760.70776,18.345016,119.15352
656,1.4139545,1.7366229,1.0566533,13.379973,22.255243,36.402164,2.585194,0.011667669,0.92422706,14.971251,19.537025,21.323318,0.21864897,0.4035331,0.21995504,21.046947,18.179905,19.599483,74.15507,85.2751,82.08492,806.69214,-0.55578613,272.2345,730.5344,15.797104,237.11006
657,1.3634249,1.6254699,1.7922491,13.75468,23.290203,37.445076,2.0967245,0.025974154,1.7188349,15.275851,17.766209,21.202942,0.21947588,0.21995248,0.22066356,21.182516,18.353909,20.88756,73.09821,85.0833,76.57795,658.0118,2.1974182,469.06628,553.3081,8.417297,419.03998
658,1.4277252,1.585366,2.855338,12.175784,22.080235,37.95015,1.4392612,0.041237295,2.3138676,14.332655,15.351163,21.009886,0.39609414,0.21977496,0.22158541,20.158077,18.166485,21.087803,77.03083,86.05689,75.26413,439.13892,10.660309,634.1865,267.38654,7.0932465,536.71155
659,1.2660081,1.6291152,3.0668364,9.654768,19.751451,37.191807,0.71844375,0.03530729,2.7135627,12.298235,12.581195,20.81498,0.3892129,0.22095257,0.22161469,19.243744,18.065058,21.35262,79.81978,85.906784,72.995415,241.07849,7.530304,751.2712,88.76373,8.91124,654.70496
660,1.5699604,1.7304122,2.1640651,6.6671104,16.699871,33.593857,0.12702811,0.02493751,2.9049582,9.563717,9.658238,20.603842,0.38970277,0.22051004,0.22148861,18.001516,17.765455,21.109058,84.167145,86.58572,72.10881,16.636444,1.9864197,798.19653,10.895599,8.953079,653.35474
661,1.5305208,1.1657815,1.3919433,8.086815,17.294731,35.15695,0.0028308034,0.016797781,2.8767252,6.889684,6.916486,20.60392,0.38417453,0.22092023,0.22200507,17.791756,17.774921,21.39557,86.62546,87.84456,72.51359,10.40097,7.315674,815.8232,6.322876,8.04924,656.8568
662,1.6870146,1.035058,1.2824953,7.974691,16.565079,34.573566,-0.0030747652,0.016946554,2.601371,4.496872,4.547249,20.785831,0.38369024,0.22080521,0.22113618,17.756077,17.68808,21.370546,86.39474,87.6583,71.65822,2.3117065,5.5195923,805.71185,6.0723267,6.6299896,711.09467
663,1.3047311,0.8974731,1.0929488,7.266782,14.752008,32.01373,0.010686696,0.018892825,2.1120157,2.4435782,2.531119,20.857864,0.21907446,0.22072595,0.22047684,18.16048,17.82826,21.438906,84.70829,86.78529,70.32047,3.0893555,6.6145935,693.1171,5.5419006,5.3652954,694.62195
664,1.2064728,0.8387045,1.0087891,7.4282985,14.302203,31.314465,0.017086864,0.0113274455,1.4734421,1.001725,1.0874572,20.870228,0.21795978,0.21968988,0.5390484,18.497993,17.963602,21.106403,83.76438,86.61263,71.21386,4.837982,2.0063477,534.01276,6.556717,6.3618927,636.1953
665,1.4857973,0.81698745,1.1003177,8.5653105,14.610252,31.889837,0.01033622,0.0007133484,0.73152804,0.26111054,0.29999626,20.446163,0.21879739,0.22000442,0.5374572,19.031591,18.36026,20.815054,81.0689,84.97341,71.371994,4.270569,3.4706116,359.88605,5.384094,6.37294,446.59192
666,1.7798685,0.8600263,1.6868453,8.510009,13.777042,31.465948,0.023658693,0.017841458,0.134139,0.17285234,0.23827076,20.286161,0.21919829,0.21993311,0.5396728,18.92615,18.639229,20.248083,81.567444,84.818085,74.25849,9.067017,8.462067,126.77074,4.4785156,10.842346,111.53548
667,1.0699835,0.84623265,2.2543325,10.096182,15.406421,35.59088,0.02193588,0.24449342,0.03279072,0.176413,0.47113472,20.389305,0.21927217,0.21957026,0.54102933,18.490395,19.024403,19.388378,84.19267,84.510635,77.97888,5.4376526,88.91684,13.857513,2.8992157,91.74513,14.2326355
668,1.0469751,1.0301898,2.7515194,10.261539,15.804147,38.80546,0.021240532,0.97571987,0.0059517026,0.21764565,1.5408583,20.638523,0.21920677,0.21988225,0.5415001,18.52259,20.087946,19.066353,84.00506,79.69033,79.95548,9.328247,270.048,7.374939,4.529724,227.88745,9.817383
669,0.99563426,1.4107581,2.5532057,10.052159,16.290052,40.46675,0.02011776,1.706846,-0.0009519458,0.23696893,3.1903439,20.62025,0.21967775,0.2197657,0.22277796,18.07481,20.8016,18.828302,84.93184,76.207695,81.12413,11.447205,467.8792,-0.29934692,4.1926117,408.8188,6.169983
670,0.8765161,2.4060326,1.8652227,7.377242,14.987088,37.161304,0.009152353,2.3237119,0.010550678,0.23352742,5.538001,20.58774,0.21957946,0.21976773,0.22154905,18.124676,21.4473,18.899117,85.87777,73.070885,81.86081,7.4838257,647.8337,0.35180664,3.1769257,599.67957,5.8581085
671,0.9469524,2.7927628,1.7971839,7.566037,17.749771,40.48741,-0.0016345382,2.691752,0.01098907,0.26786417,8.229898,20.705057,0.21901995,0.21943197,0.22141442,18.27593,21.86567,18.948215,86.37499,70.889046,82.34591,3.5263367,784.6874,1.5403137,5.2963715,686.50464,2.2876587
672,0.96879107,2.0969133,1.7756855,6.564312,17.881248,40.772823,0.047865808,2.8660116,0.016779125,0.34314072,11.222297,20.926123,0.2197342,0.21920961,0.2219088,17.991188,21.462788,18.523367,86.28987,70.25653,82.96204,19.502441,841.75073,0.5458069,17.542206,724.2721,4.4113007
673,0.818579,1.2642891,1.0778873,5.0724254,16.704533,38.385754,0.2636227,2.8470979,0.013019025,0.5690076,14.048515,21.028141,0.22071248,0.22034025,0.22222498,18.759756,21.608665,18.411812,84.92418,69.85811,83.89445,85.93385,854.4658,1.6987305,79.81238,734.67737,2.0678864
674,0.8938565,1.1910024,0.8768136,4.9750724,16.701763,38.492226,0.92975503,2.594837,0.009515762,1.4337282,16.53716,21.128225,0.2215999,0.22014195,0.22207999,19.691244,21.656506,18.321669,81.19701,69.94934,84.83915,262.14072,810.92395,3.1126404,202.47223,735.09375,3.3542175
675,1.5610895,1.0730274,0.81376535,5.6703105,16.252266,37.14738,1.6537178,2.1044636,0.00765419,3.050772,18.573498,21.118929,0.22130276,0.22109786,0.22124836,20.703108,21.548584,18.161968,77.49969,70.45887,85.90236,444.09625,694.31177,3.8984985,389.75635,703.4911,4.739746
676,2.5390477,1.1598339,0.83780897,7.5369887,16.559792,37.484844,2.2452655,1.4510665,0.0071015954,5.2894664,19.962095,21.193699,0.2211043,0.54422987,0.2199005,21.097185,21.183023,17.989471,74.8403,71.66684,86.37879,636.74,539.3165,2.8172607,611.0353,668.7774,5.046753
677,2.6586385,1.3295443,0.8918575,9.727883,17.275614,37.973946,2.6548243,0.72273207,-0.0029913187,7.873315,20.628046,21.189573,0.221096,0.5422172,0.21923406,21.349834,20.579908,18.010485,72.59615,73.13383,86.26503,757.1554,356.1552,4.898926,700.00696,463.6291,4.699997
678,2.0165062,2.0325184,0.9466814,10.914763,19.067785,37.74972,2.8453174,0.14830375,0.040320396,10.706432,20.610025,21.064674,0.22054358,0.5323777,0.21978673,21.277533,19.624456,18.178087,71.00724,76.60972,85.89347,843.14197,146.48766,15.650574,748.5408,133.03134,15.210037
679,1.171534,2.424804,0.80724955,11.032946,19.954676,36.434177,2.8167343,0.012780249,0.27995765,13.395938,20.447788,21.255562,0.22068924,0.53113043,0.21949777,21.531456,19.09881,18.85476,70.35013,79.69258,84.519356,855.6887,23.183578,99.3412,761.07764,21.873245,181.54912
