env,model,variant,budget,window,h,channel,value,evalset
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,15,0,0.86316,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,15,1,0.27003,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,15,2,4.02394,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,16,0,0.79039,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,16,1,0.2825,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,16,2,4.32522,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,17,0,0.69236,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,17,1,0.2986,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,17,2,4.51689,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,18,0,0.64214,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,18,1,0.30516,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,18,2,4.58895,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,19,0,0.44029,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,19,1,0.31411,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,19,2,4.69773,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,20,0,0.32605,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,20,1,0.36449,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,20,2,4.95982,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,21,0,0.07705,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,21,1,0.35045,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,21,2,5.23515,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,22,0,-0.04681,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,22,1,0.36633,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,22,2,5.47517,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,23,0,-0.10308,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,23,1,0.40293,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,23,2,5.7661,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,24,0,-0.29826,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,24,1,0.46428,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,24,2,6.02658,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,25,0,-0.4656,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,25,1,0.53519,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,25,2,6.36632,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,26,0,-0.45821,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,26,1,0.63219,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,26,2,6.82094,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,27,0,-0.35502,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,27,1,0.75283,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,27,2,7.29844,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,28,0,-0.17369,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,28,1,0.87665,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,28,2,7.79559,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,29,0,-0.00529,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,29,1,0.97379,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,29,2,8.44836,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,30,0,0.00149,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,30,1,0.98647,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,30,2,9.24543,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,31,0,0.06724,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,31,1,0.93122,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,31,2,10.14134,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,32,0,0.40528,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,32,1,0.852,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,32,2,10.77624,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,33,0,0.66048,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,33,1,0.74234,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,33,2,11.4775,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,34,0,0.752,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,34,1,0.36684,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,34,2,12.15359,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,35,0,0.76857,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,35,1,-0.03137,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,35,2,12.69195,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,36,0,0.72091,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,36,1,-0.38618,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,36,2,12.78447,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,37,0,0.66705,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,37,1,-0.60509,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,37,2,12.94793,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,38,0,0.39263,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,38,1,-0.70763,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,38,2,13.1349,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,39,0,0.46404,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,39,1,-0.78981,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,39,2,12.90414,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,40,0,0.3045,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,40,1,-0.86152,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,40,2,12.3653,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,41,0,0.31798,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,41,1,-0.70953,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,41,2,12.14413,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,42,0,0.30654,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,42,1,-0.70742,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,42,2,11.72548,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,43,0,0.34114,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,43,1,-0.67154,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,43,2,11.26061,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,44,0,0.15236,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,44,1,-0.57529,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,44,2,11.23009,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,45,0,-0.0842,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,45,1,-0.51452,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,45,2,11.18952,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,46,0,0.01746,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,46,1,-0.34072,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,46,2,10.92957,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,47,0,-0.10518,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,47,1,-0.11197,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,47,2,10.94128,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,48,0,-0.25921,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,48,1,0.08287,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,48,2,11.28885,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,49,0,-0.22362,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,49,1,0.30556,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,49,2,11.81578,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,50,0,0.03501,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,50,1,0.50948,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S diff r=16,64,2,50,2,12.42744,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,1,0,-0.77208,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,1,1,0.47255,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,1,2,6.4268,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,2,0,-0.86537,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,2,1,0.25823,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,2,2,6.99263,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,3,0,-0.92022,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,3,1,-0.07147,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,3,2,7.23401,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,4,0,-0.87319,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,4,1,-0.43334,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,4,2,7.33299,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,5,0,-0.75154,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,5,1,-0.71404,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,5,2,7.11326,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,6,0,-0.55941,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,6,1,-0.84364,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,6,2,6.82291,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,7,0,-0.3258,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,7,1,-0.89298,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,7,2,6.43975,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,8,0,-0.07946,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,8,1,-0.92025,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,8,2,5.87112,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,9,0,0.13872,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,9,1,-0.90262,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,9,2,5.23993,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,10,0,0.32811,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,10,1,-0.87109,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,10,2,4.52791,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,11,0,0.48865,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,11,1,-0.83773,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,11,2,3.7696,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,12,0,0.60838,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,12,1,-0.78805,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,12,2,2.95226,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,13,0,0.66207,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,13,1,-0.71047,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,13,2,2.08485,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,14,0,0.70544,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,14,1,-0.65369,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,14,2,1.49598,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,15,0,0.72647,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,15,1,-0.59288,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,15,2,0.82831,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,16,0,0.75369,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,16,1,-0.55452,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,16,2,0.22781,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,17,0,0.79421,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,17,1,-0.60094,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,17,2,0.4021,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,18,0,0.80664,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,18,1,-0.62115,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,18,2,-0.07264,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,19,0,0.80449,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,19,1,-0.64406,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,19,2,-0.5453,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,20,0,0.78114,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,20,1,-0.68019,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,20,2,-1.02878,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,21,0,0.7512,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,21,1,-0.71886,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,21,2,-1.60261,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,22,0,0.68333,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,22,1,-0.77681,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,22,2,-2.02728,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,23,0,0.62512,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,23,1,-0.79852,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,23,2,-2.67603,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,24,0,0.53147,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,24,1,-0.84971,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,24,2,-3.19254,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,25,0,0.39891,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,25,1,-0.87783,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,25,2,-3.85623,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,26,0,0.24871,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,26,1,-0.89691,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,26,2,-4.41229,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,27,0,0.08199,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,27,1,-0.87881,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,27,2,-4.94292,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,28,0,-0.1398,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,28,1,-0.81744,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,28,2,-5.58523,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,29,0,-0.37139,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,29,1,-0.70629,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,29,2,-6.12023,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,30,0,-0.58808,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,30,1,-0.53615,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,30,2,-6.49677,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,31,0,-0.73635,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,31,1,-0.30472,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,31,2,-6.82278,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,32,0,-0.85119,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,32,1,-0.02316,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,32,2,-7.1864,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,33,0,-0.94251,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,33,1,0.14062,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,33,2,-7.38578,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,34,0,-0.86072,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,34,1,0.51534,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,34,2,-7.30014,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,35,0,-0.74407,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,35,1,0.7773,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,35,2,-7.14486,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,36,0,-0.5474,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,36,1,0.94073,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,36,2,-6.6483,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,37,0,-0.28228,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,37,1,0.94974,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,37,2,-6.14949,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,38,0,0.00802,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,38,1,0.93246,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,38,2,-5.77791,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,39,0,0.22974,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,39,1,0.90798,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,39,2,-4.95922,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,40,0,0.4274,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,40,1,0.89156,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,40,2,-4.35992,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,41,0,0.55636,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,41,1,0.83157,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,41,2,-3.47592,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,42,0,0.6489,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,42,1,0.77936,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,42,2,-2.75504,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,43,0,0.70919,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,43,1,0.74573,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,43,2,-1.95248,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,44,0,0.74949,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,44,1,0.75649,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,44,2,-1.26544,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,45,0,0.74698,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,45,1,0.76453,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,45,2,-0.66451,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,46,0,0.74566,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,46,1,0.8103,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,46,2,-0.0654,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,47,0,0.74453,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,47,1,0.7833,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,47,2,0.36564,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,48,0,0.73876,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,48,1,0.80065,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,48,2,0.9169,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,49,0,0.69725,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,49,1,0.72328,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,49,2,0.59915,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,50,0,0.70648,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,50,1,0.71518,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,0,50,2,1.25561,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,1,0,-0.82526,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,1,1,-0.41208,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,1,2,-8.86209,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,2,0,-0.7867,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,2,1,-0.18379,32w@8142h50
Pendulum-v1,Chronos-2 S,Chronos-2 S level r=1,64,1,2,2,-9.64822,32w@8142h50
