env,model,variant,budget,window,h,channel,value,evalset
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,23,1,0.04184,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,24,0,0.61083,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,24,1,0.04066,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,25,0,0.65692,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,25,1,0.03917,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,26,0,0.69843,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,26,1,0.0369,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,27,0,0.73694,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,27,1,0.03445,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,28,0,0.77813,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,28,1,0.0336,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,29,0,0.81448,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,29,1,0.03121,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,30,0,0.85115,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,30,1,0.02973,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,31,0,0.8867,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,31,1,0.02883,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,32,0,0.9204,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,32,1,0.02732,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,33,0,0.95307,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,33,1,0.0269,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,34,0,0.98272,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,34,1,0.02563,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,35,0,1.00997,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,35,1,0.02417,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,36,0,1.03058,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,36,1,0.02188,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,37,0,1.0499,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,37,1,0.02032,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,38,0,1.06782,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,38,1,0.02006,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,39,0,1.08433,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,39,1,0.01968,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,40,0,1.09826,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,40,1,0.01916,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,41,0,1.1095,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,41,1,0.01764,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,42,0,1.11671,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,42,1,0.01541,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,43,0,1.1235,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,43,1,0.01376,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,44,0,1.13396,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,44,1,0.01256,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,45,0,1.13692,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,45,1,0.01087,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,46,0,1.14327,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,46,1,0.01059,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,47,0,1.14959,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,47,1,0.00974,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,48,0,1.15465,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,48,1,0.00996,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,49,0,1.15903,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,49,1,0.01008,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,50,0,1.16506,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,1,50,1,0.01013,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,1,0,-0.96144,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,1,1,-0.01981,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,2,0,-0.97955,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,2,1,-0.01839,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,3,0,-0.99561,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,3,1,-0.0152,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,4,0,-1.00986,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,4,1,-0.01289,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,5,0,-1.02246,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,5,1,-0.0112,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,6,0,-1.03347,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,6,1,-0.00944,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,7,0,-1.04276,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,7,1,-0.00789,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,8,0,-1.0501,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,8,1,-0.00627,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,9,0,-1.0547,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,9,1,-0.00297,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,10,0,-1.05727,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,10,1,-0.00043,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,11,0,-1.05801,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,11,1,0.00125,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,12,0,-1.0561,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,12,1,0.00378,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,13,0,-1.04987,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,13,1,0.00722,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,14,0,-1.04138,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,14,1,0.01078,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,15,0,-1.03288,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,15,1,0.01297,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,16,0,-1.02199,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,16,1,0.01519,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,17,0,-1.00938,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,17,1,0.01652,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,18,0,-0.99337,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,18,1,0.01906,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,19,0,-0.97436,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,19,1,0.02196,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,20,0,-0.95248,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,20,1,0.02506,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,21,0,-0.9342,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,21,1,0.0258,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,22,0,-0.91371,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,22,1,0.02662,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,23,0,-0.88744,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,23,1,0.02919,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,24,0,-0.85738,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,24,1,0.03197,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,25,0,-0.82472,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,25,1,0.03464,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,26,0,-0.79036,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,26,1,0.03725,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,27,0,-0.75785,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,27,1,0.03881,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,28,0,-0.72777,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,28,1,0.03926,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,29,0,-0.69893,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,29,1,0.03874,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,30,0,-0.66933,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,30,1,0.0378,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,31,0,-0.6376,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,31,1,0.03674,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,32,0,-0.60224,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,32,1,0.03704,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,33,0,-0.56884,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,33,1,0.03615,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,34,0,-0.53783,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,34,1,0.03438,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,35,0,-0.50548,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,35,1,0.03462,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,36,0,-0.47383,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,36,1,0.03434,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,37,0,-0.44442,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,37,1,0.03408,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,38,0,-0.42044,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,38,1,0.03215,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,39,0,-0.39836,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,39,1,0.03156,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,40,0,-0.38226,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,40,1,0.02933,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,41,0,-0.36943,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,41,1,0.02673,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,42,0,-0.35926,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,42,1,0.02418,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,43,0,-0.34944,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,43,1,0.02288,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,44,0,-0.34144,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,44,1,0.02156,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,45,0,-0.33682,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,45,1,0.02045,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,46,0,-0.33588,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,46,1,0.01854,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,47,0,-0.3373,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,47,1,0.01709,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,48,0,-0.34147,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,48,1,0.01498,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,49,0,-0.34692,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,49,1,0.01282,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,50,0,-0.35259,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L diff r=16,64,2,50,1,0.0115,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,1,0,-0.61918,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,1,1,-0.00231,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,2,0,-0.62069,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,2,1,-0.002,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,3,0,-0.62285,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,3,1,-0.00172,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,4,0,-0.62585,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,4,1,-0.00132,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,5,0,-0.628,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,5,1,-0.00073,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,6,0,-0.62998,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,6,1,-0.00027,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,7,0,-0.63151,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,7,1,0.00024,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,8,0,-0.6326,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,8,1,0.0007,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,9,0,-0.63303,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,9,1,0.00117,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,10,0,-0.63378,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,10,1,0.00156,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,11,0,-0.63421,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,11,1,0.00198,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,12,0,-0.63443,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,12,1,0.00237,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,13,0,-0.6343,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,13,1,0.00278,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,14,0,-0.63272,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,14,1,0.00306,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,15,0,-0.63225,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,15,1,0.00339,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,16,0,-0.63087,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,16,1,0.00367,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,17,0,-0.62995,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,17,1,0.00379,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,18,0,-0.6291,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,18,1,0.00413,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,19,0,-0.62861,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,19,1,0.00446,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,20,0,-0.62791,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,20,1,0.00495,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,21,0,-0.62612,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,21,1,0.00526,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,22,0,-0.62361,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,22,1,0.00557,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,23,0,-0.62089,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,23,1,0.00583,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,24,0,-0.61873,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,24,1,0.0061,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,25,0,-0.6164,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,25,1,0.00627,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,26,0,-0.61333,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,26,1,0.00635,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,27,0,-0.60986,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,27,1,0.00633,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,28,0,-0.60602,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,28,1,0.00651,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,29,0,-0.60112,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,29,1,0.00645,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,30,0,-0.59509,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,30,1,0.00652,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,31,0,-0.59189,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,31,1,0.00657,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,32,0,-0.58689,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,32,1,0.0066,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,33,0,-0.59185,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,33,1,0.00641,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,34,0,-0.5857,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,34,1,0.00635,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,35,0,-0.57873,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,35,1,0.00616,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,36,0,-0.57141,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,36,1,0.00623,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,37,0,-0.5638,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,37,1,0.00591,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,38,0,-0.5562,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,38,1,0.00591,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,39,0,-0.54725,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,39,1,0.00572,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,40,0,-0.53975,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,40,1,0.00545,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,41,0,-0.53205,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,41,1,0.00521,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,42,0,-0.52509,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,42,1,0.005,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,43,0,-0.51808,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,43,1,0.00459,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,44,0,-0.51233,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,44,1,0.00417,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,45,0,-0.5062,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,45,1,0.00371,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,46,0,-0.5015,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,46,1,0.00332,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,47,0,-0.49555,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,47,1,0.00297,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,48,0,-0.49152,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,48,1,0.00274,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,49,0,-0.47458,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,49,1,-4e-05,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,50,0,-0.47187,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,0,50,1,-0.00026,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,1,0,-0.6115,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,1,1,0.0444,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,2,0,-0.5663,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,2,1,0.04614,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,3,0,-0.52619,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,3,1,0.04715,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,4,0,-0.48843,32w@8142h50
MountainCar-v0,Chronos-2 L,Chronos-2 L level r=1,64,1,4,1,0.04844,32w@8142h50
